city,lat,lon
Theresa,43.5164,-88.454
Centuria,45.4497,-92.5579
Caledonia,42.7986,-87.8762
Mole Lake,45.4859,-88.9823
Edgar,44.9229,-89.9626
Nekoosa,44.3135,-89.9073
Sullivan,43.0118,-88.5903
Greenleaf,44.317,-88.0972
Tony,45.4804,-90.9971
Bohners Lake,42.6241,-88.2879
Rockland,43.9075,-90.9165
Boscobel,43.1436,-90.6953
Chili,44.6296,-90.3583
Kennan,45.5301,-90.5868
Plover,44.4614,-89.5382
Hatfield,44.4164,-90.7409
Bell Center,43.2916,-90.8256
Antigo,45.1415,-89.1556
Rome,42.9823,-88.6389
Spencer,44.7544,-90.2983
Lake Delton,43.5932,-89.7841
Hixton,44.3831,-91.0149
Cadott,44.9502,-91.1532
Hingham,43.6465,-87.9151
Cornell,45.1632,-91.1497
Port Wing,46.7756,-91.3807
Oakdale,43.961999999999996,-90.3789
Sussex,43.13399999999999,-88.2231
Galesville,44.0839,-91.35799999999999
Dellwood,43.9545,-89.9341
Middle Village,44.9347,-88.7334
Cochrane,44.2281,-91.8391
Muskego,42.886,-88.1291
Whitefish Bay,43.1132,-87.9003
Vesper,44.4805,-89.9676
Rice Lake,45.4863,-91.7447
Columbus,43.3354,-89.03
Campbellsport,43.5976,-88.2813
New Post,45.8965,-91.193
Warrens,44.1287,-90.5157
Marshall,43.1726,-89.0614
Allenton,43.4204,-88.3443
Brodhead,42.6168,-89.3756
Elk Mound,44.8744,-91.6863
Clam Lake,46.1579,-90.9056
Germantown,43.2343,-88.1217
Bloomington,42.8933,-90.9265
Crivitz,45.2337,-88.0066
Wittenberg,44.8269,-89.1664
Danbury,46.0088,-92.3777
Drummond,46.3436,-91.25
Gilmanton,44.4738,-91.6785
Mazomanie,43.1731,-89.7954
Poynette,43.3922,-89.4058
Fairchild,44.6036,-90.9577
Elm Grove,43.0479,-88.0867
Laona,45.5597,-88.6697
Plymouth,43.7451,-87.9656
Port Washington,43.3847,-87.8852
Krakow,44.7585,-88.2611
Howards Grove,43.8261,-87.8232
Spring Green,43.1776,-90.0688
Mount Hope,42.9697,-90.8596
Omro,44.0391,-88.7378
Kaukauna,44.2778,-88.2645
Woodman,43.0925,-90.7977
Bluffview,43.3641,-89.773
Legend Lake,44.8909,-88.544
Cambria,43.5416,-89.1108
Fort Atkinson,42.9253,-88.8441
Bay City,44.5872,-92.4574
River Hills,43.1717,-87.9353
Loyal,44.7366,-90.4959
Fitchburg,42.9859,-89.4255
Norwalk,43.8342,-90.6269
Chippewa Falls,44.9359,-91.3902
Appleton,44.2774,-88.3894
Edgerton,42.8386,-89.0698
Scandinavia,44.4608,-89.146
Sturtevant,42.6995,-87.9019
Knowlton,44.7189,-89.6803
Elroy,43.742,-90.2705
Rosholt,44.63,-89.3052
Chilton,44.0293,-88.1625
Barneveld,43.0117,-89.8968
Arcadia,44.2486,-91.4921
Coon Valley,43.7024,-91.0112
Franklin,42.8854,-88.0104
Blue River,43.1844,-90.5718
Montreal,46.4312,-90.2382
West Bend,43.4184,-88.1823
Elmwood Park,42.6917,-87.8223
Athens,45.0349,-90.0792
New Richmond,45.1229,-92.5339
Baileys Harbor,45.0659,-87.133
Merrimac,43.3741,-89.6272
Oregon,42.9252,-89.3887
Downing,45.0498,-92.1243
Catawba,45.5371,-90.5335
Bowler,44.8627,-88.9814
Wisconsin Rapids,44.3928,-89.8265
Tustin,44.1698,-88.896
Cuba City,42.6036,-90.4318
Webster,45.8798,-92.3628
Lone Rock,43.1857,-90.2012
Pittsville,44.43899999999999,-90.1301
Shorewood Hills,43.0788,-89.447
Fox Point,43.1581,-87.9013
Winter,45.8221,-91.01299999999999
Lake Geneva,42.5825,-88.4282
Coleman,45.0695,-88.0348
Springfield,42.6407,-88.4135
Marengo,46.4219,-90.8081
Siren,45.7826,-92.3823
Argonne,45.6582,-88.8777
Packwaukee,43.7653,-89.4599
Dodgeville,42.966,-90.1297
Marathon City,44.9379,-89.8436
St. Joseph,43.7855,-91.0436
Cascade,43.6598,-88.0075
Turtle Lake,45.3934,-92.1451
Green Valley,44.7969,-88.2682
Beloit,42.523,-89.0184
Bear Creek,44.5313,-88.7275
Glen Haven,42.8313,-91.0633
South Milwaukee,42.912,-87.8627
Hager City,44.6012,-92.5336
Saxon,46.4941,-90.41
Green Bay,44.515,-87.9896
Browntown,42.5788,-89.7894
Barron,45.4015,-91.8476
Prairie du Sac,43.292,-89.7352
Suamico,44.6352,-88.0664
Hancock,44.1333,-89.5209
Ettrick,44.1695,-91.265
Ridgeland,45.2025,-91.8965
Stockholm,44.4852,-92.2633
Weyauwega,44.324,-88.9332
Cross Plains,43.1146,-89.6475
Jackson,43.3244,-88.1668
Barronett,45.6363,-91.9942
Okauchee Lake,43.1248,-88.4408
Cobb,42.9661,-90.3296
Eagle,42.879,-88.4696
Eagle Lake,42.7014,-88.1291
Birch Hill,46.5209,-90.5555
Tomahawk,45.4746,-89.7228
Ripon,43.8436,-88.8386
Gordon,46.2409,-91.7995
Merrill,45.1818,-89.7004
Potter,44.1202,-88.0991
Lac La Belle,43.1428,-88.5302
Cottage Grove,43.0908,-89.2026
Ashwaubenon,44.4796,-88.0889
Balsam Lake,45.4585,-92.4528
Curtiss,44.9521,-90.435
Sandy Hook,42.5466,-90.6168
Glenbeulah,43.7982,-88.0465
Taycheedah,43.8122,-88.3914
Hartford,43.321999999999996,-88.3782
St. Cloud,43.8245,-88.1687
West Salem,43.8989,-91.0882
Tigerton,44.7409,-89.0459
Washburn,46.6769,-90.9017
Adell,43.6214,-87.9482
Wausaukee,45.378,-87.9552
Phillips,45.6958,-90.4018
Goodman,45.6231,-88.3518
Jefferson,43.0044,-88.8084
Spring Valley,44.85,-92.2443
White Lake,45.1617,-88.7704
Verona,42.9884,-89.5381
Fox Lake,43.5618,-88.913
Valders,44.0696,-87.8859
Wauzeka,43.0851,-90.8995
Hurley,46.4462,-90.1983
Madison,43.0827,-89.3923
West Allis,43.0068,-88.0296
Maine,45.0503,-89.6823
Hustler,43.8773,-90.2658
Amery,45.3045,-92.3635
Caroline,44.722,-88.8948
Reeseville,43.3062,-88.8445
Iron River,46.567,-91.40700000000001
Bagley,42.9015,-91.0974
Gratiot,42.5801,-90.0235
Osceola,45.3194,-92.6935
Neopit,44.9877,-88.8227
New Glarus,42.813,-89.6337
Stanley,44.9597,-90.9424
Stetsonville,45.0772,-90.3143
Montello,43.7938,-89.3336
Prentice,45.5408,-90.2898
Mondovi,44.5712,-91.6667
Herbster,46.8421,-91.2419
Como,42.6114,-88.4914
Brown Deer,43.1743,-87.975
Woodruff,45.8946,-89.6913
Boaz,43.3299,-90.5277
Marquette,43.7464,-89.1384
Endeavor,43.7163,-89.4695
Mauston,43.7995,-90.0775
Oliver,46.6493,-92.1883
Howard,44.5703,-88.0921
Port Edwards,44.3484,-89.854
Fox Crossing,44.2236,-88.4787
Westboro,45.3608,-90.2934
Gays Mills,43.321999999999996,-90.8489
Sobieski,44.7226,-88.0659
Spooner,45.8271,-91.88600000000001
Elderon,44.7843,-89.24799999999999
Big Bend,42.9023,-88.2122
Lannon,43.1522,-88.1604
Glen Flora,45.497,-90.8935
Eureka,44.0073,-88.8426
Poplar,46.5828,-91.7836
Sturgeon Bay,44.8228,-87.3661
Tainter Lake,44.9882,-91.8437
Abbotsford,44.9433,-90.3163
Harrison,44.1935,-88.2941
Darien,42.6007,-88.7129
Glidden,46.1346,-90.5721
Sheldon,45.3119,-90.9567
Kimberly,44.266999999999996,-88.3377
Greenbush,43.7778,-88.0902
Iola,44.5091,-89.1248
Yuba,43.5364,-90.4267
North Fond du Lac,43.8107,-88.4861
Allouez,44.4721,-88.0261
Dunbar,45.6471,-88.1754
Auburndale,44.6266,-90.0144
Soldiers Grove,43.3921,-90.7735
La Farge,43.5782,-90.6381
McFarland,43.0196,-89.2868
Waumandee,44.3024,-91.7051
Potosi,42.6875,-90.7107
Fall River,43.3856,-89.0456
Cambridge,43.0071,-89.0214
Gresham,44.8478,-88.7856
Zoar,45.0178,-88.8945
Wrightstown,44.3263,-88.1758
Two Rivers,44.1564,-87.5824
Somerset,45.1269,-92.6756
Delavan Lake,42.5987,-88.6177
Clintonville,44.6221,-88.7513
Stoddard,43.6622,-91.2181
Benton,42.5702,-90.3835
Wisconsin Dells,43.6336,-89.7752
Rhinelander,45.636,-89.4256
Redgranite,44.0513,-89.1058
Taylor,44.3217,-91.1206
Sextonville,43.2797,-90.2922
Rock Springs,43.479,-89.9177
Angelica,44.675,-88.3215
Franks Field,46.5522,-90.5989
Coloma,44.0386,-89.531
Fond du Lac,43.7718,-88.4397
Dousman,43.0088,-88.476
Cameron,45.4057,-91.7423
Rib Lake,45.3196,-90.2031
Richland Center,43.3403,-90.384
Somers,42.6411,-87.8919
Osseo,44.5795,-91.212
Frederic,45.6548,-92.4647
Oakfield,43.6843,-88.5476
Alma,44.3366,-91.9222
Cable,46.2013,-91.2933
Potter Lake,42.8196,-88.3487
Bangor,43.8937,-90.9935
Kenosha,42.5864,-87.8762
Marion,44.6744,-88.8902
Kiel,43.9167,-88.0266
Dickeyville,42.6248,-90.5914
Dalton,43.6562,-89.2069
Augusta,44.6784,-91.1203
Boyceville,45.0427,-92.0384
Blanchardville,42.8094,-89.8606
Merrillan,44.4504,-90.8355
Milltown,45.5261,-92.5015
Random Lake,43.5541,-87.9548
Racine,42.7274,-87.8135
Prairie Farm,45.2368,-91.9805
Pleasant Prairie,42.5266,-87.8895
Arena,43.1636,-89.9104
Conrath,45.3842,-91.0357
Blue Mounds,43.018,-89.8265
West Milwaukee,43.0124,-87.971
Luck,45.5718,-92.4667
Cataract,44.0867,-90.8384
Florence,45.925,-88.2525
Keshena,44.8697,-88.6002
Chain O' Lakes,44.3318,-89.1671
Linden,42.9186,-90.2742
North Hudson,44.9976,-92.7559
Genoa City,42.5065,-88.3193
Withee,44.9508,-90.5989
Avoca,43.1906,-90.32600000000001
Rosendale,43.808,-88.6731
Egg Harbor,45.0528,-87.2826
Eden,43.6928,-88.3642
Lynxville,43.2493,-91.0464
Forest Junction,44.2139,-88.1496
Niagara,45.7801,-87.9991
Sayner,45.99100000000001,-89.5332
Solon Springs,46.3495,-91.8208
Boulder Junction,46.1126,-89.6452
Brice Prairie,43.9375,-91.3073
Jump River,45.3555,-90.7966
Kellnersville,44.2253,-87.8021
Navarino,44.6108,-88.4936
Kewaskum,43.5177,-88.2306
Argyle,42.7013,-89.8659
Chaseburg,43.6598,-91.09700000000001
Darlington,42.678000000000004,-90.1189
Milwaukee,43.0642,-87.9673
Mount Horeb,43.006,-89.7317
Hortonville,44.3368,-88.6361
Lake Mills,43.0774,-88.9055
Edmund,42.9662,-90.2644
Lowell,43.3363,-88.8183
Oxford,43.7798,-89.5625
St. Francis,42.9716,-87.8729
Elkhart Lake,43.8321,-88.0147
Star Prairie,45.1975,-92.5321
Genoa,43.5734,-91.2261
Friendship,43.972,-89.8202
Medford,45.1366,-90.3437
Pardeeville,43.5359,-89.301
Randolph,43.5396,-89.0029
Forestville,44.6907,-87.4787
Beaver Dam,43.4688,-88.8311
Kieler,42.5823,-90.6051
Elcho,45.4353,-89.1853
Belleville,42.8643,-89.5402
Post Lake,45.4352,-89.0921
Little Sturgeon,44.8422,-87.5743
Ellison Bay,45.2551,-87.0729
Mount Pleasant,42.7129,-87.8875
Hebron,42.9232,-88.6916
King,44.34,-89.1231
Knapp,44.9514,-92.0769
Dane,43.2499,-89.4996
Lake Sherwood,44.2057,-89.7939
Buffalo City,44.2237,-91.8654
Delafield,43.071999999999996,-88.3913
Millston,44.1885,-90.6447
Mountain,45.1864,-88.4681
Wilson,44.9586,-92.1705
Glenwood City,45.056999999999995,-92.1714
Readstown,43.4485,-90.759
Sherwood,44.1765,-88.2756
Waupaca,44.3508,-89.0721
Brooklyn,42.8524,-89.3723
Waubeka,43.4702,-87.9921
Green Lake,43.8441,-88.956
Radisson,45.7684,-91.2178
Ogema,45.451,-90.2927
Cazenovia,43.5237,-90.1991
Mount Calvary,43.8263,-88.2461
Mosinee,44.7874,-89.6839
Downsville,44.7708,-91.926
Tunnel City,44.005,-90.5679
Hazel Green,42.5341,-90.4362
Colby,44.9107,-90.3159
Ingram,45.5056,-90.8137
Newald,45.7396,-88.7005
Strum,44.5532,-91.3876
Lake Ivanhoe,42.58,-88.3415
Lyndon Station,43.7088,-89.8937
Winneconne,44.1112,-88.7114
Baldwin,44.95399999999999,-92.3709
Diamond Bluff,44.6489,-92.6189
Grand Marsh,43.8852,-89.7072
Pembine,45.6367,-87.9918
Union Grove,42.6863,-88.0495
Hales Corners,42.941,-88.0491
Winchester,44.1982,-88.6599
Oostburg,43.6237,-87.7888
Ixonia,43.1396,-88.5963
Necedah,44.0233,-90.0717
Newburg,43.4321,-88.0477
Friesland,43.5886,-89.0669
Shorewood,43.0914,-87.8864
Dorchester,45.0025,-90.3308
Wheeler,45.0441,-91.9037
Park Falls,45.9348,-90.4463
Brillion,44.1755,-88.0708
Manawa,44.4613,-88.9204
Weyerhaeuser,45.4251,-91.4145
Steuben,43.1833,-90.8569
Crandon,45.5686,-88.8973
Haugen,45.6078,-91.7789
Pound,45.0956,-88.0334
Horicon,43.4453,-88.6403
Owen,44.9485,-90.5621
Belmont,42.738,-90.3347
Rio,43.4497,-89.2388
Algoma,44.6057,-87.4465
Albany,42.7069,-89.4367
Eland,44.867,-89.209
Brule,46.5589,-91.5712
Luxemburg,44.5449,-87.7065
Hollandale,42.8756,-89.9342
Blair,44.3083,-91.2425
Monticello,42.7456,-89.5899
Williams Bay,42.577,-88.5432
Sheboygan,43.7403,-87.7316
Rudolph,44.4972,-89.8018
Rib Mountain,44.9196,-89.6771
St. Croix Falls,45.4101,-92.6268
Stevens Point,44.5241,-89.5508
Sparta,43.9376,-90.81299999999999
Plainfield,44.2175,-89.49700000000001
Fremont,44.2602,-88.8715
Tomah,43.988,-90.4996
Waukesha,43.0087,-88.2464
Adams,43.9554,-89.8169
Dyckesville,44.6404,-87.7656
La Crosse,43.8241,-91.2268
Trempealeau,44.0029,-91.4285
Brookfield,43.06399999999999,-88.1231
Suring,45.0007,-88.3693
Hilbert,44.1415,-88.1611
Viroqua,43.5582,-90.8863
Greenfield,42.9619,-88.0051
Middleton,43.1064,-89.5058
Ontario,43.7222,-90.5941
Muscoda,43.1873,-90.4334
Browns Lake,42.6908,-88.2308
Lake Arrowhead,44.203,-89.8388
Boyd,44.9533,-91.0398
Lebanon,43.2588,-88.6294
Platteville,42.7279,-90.4675
Cudahy,42.9467,-87.8641
Lime Ridge,43.4676,-90.1577
Chelsea,45.2926,-90.3054
Janesville,42.6855,-89.0136
Abrams,44.7796,-88.0605
French Island,43.8592,-91.2614
Lauderdale Lakes,42.7709,-88.5778
Mellen,46.324,-90.6607
Hayward,46.0094,-91.4826
Dale,44.2757,-88.6729
Lena,44.953,-88.0476
North Freedom,43.458999999999996,-89.8603
Fontana-on-Geneva Lake,42.5453,-88.5701
Hanover,42.6388,-89.1712
La Valle,43.5831,-90.1304
Watertown,43.1893,-88.7285
Reserve,45.8338,-91.3545
Mount Sterling,43.3163,-90.9292
Whiting,44.4907,-89.56
Lake Wazeecha,44.3709,-89.7551
Eagle River,45.925,-89.256
Mercer,46.1636,-90.0527
Oconto Falls,44.8738,-88.1444
Minocqua,45.8788,-89.7032
Marinette,45.0869,-87.6327
Amberg,45.5062,-87.9874
Ironton,43.5452,-90.1436
Aniwa,45.0117,-89.2089
Waterford,42.7646,-88.2158
Shell Lake,45.7322,-91.9033
Arpin,44.5393,-90.0315
Shullsburg,42.5733,-90.2347
Nichols,44.5672,-88.4677
Ephraim,45.1589,-87.1667
Juda,42.59,-89.5092
Springbrook,45.9468,-91.689
Ogdensburg,44.4535,-89.0316
Big Falls,44.6175,-89.0166
Grand View,46.3681,-91.1035
Stockbridge,44.0717,-88.3105
Collins,44.0827,-87.9839
Oshkosh,44.0228,-88.5617
Trego,45.9049,-91.8286
Loganville,43.4384,-90.0369
Ashland,46.5801,-90.8715
De Soto,43.4283,-91.1963
Sheboygan Falls,43.729,-87.8266
Holmen,43.9701,-91.2671
Hudson,44.9639,-92.7316
Butler,43.1084,-88.0714
Pine River,44.1483,-89.0757
Wind Lake,42.823,-88.1573
Westby,43.653,-90.8584
Cornucopia,46.8567,-91.1082
Pepin,44.4423,-92.1483
Wiota,42.6367,-89.9493
Portage,43.5489,-89.4658
Lohrville,44.0382,-89.1201
Butte des Morts,44.1059,-88.6564
Fredonia,43.4715,-87.9489
Holcombe,45.2261,-91.1217
Eau Claire,44.82,-91.4951
Butternut,46.0138,-90.4988
Superior,46.6941,-92.0823
Gotham,43.2225,-90.29700000000001
Chetek,45.316,-91.6533
Merton,43.1423,-88.3088
Mineral Point,42.8628,-90.182
Emerald,45.0833,-92.2579
Schofield,44.915,-89.6153
Menasha,44.2125,-88.4271
Elmwood,44.7799,-92.1491
Arkansaw,44.6334,-92.0222
Summit Lake,45.3759,-89.2045
Fenwood,44.8658,-90.0146
Waupun,43.6315,-88.7379
Babcock,44.3044,-90.1076
Mequon,43.2352,-87.9838
Embarrass,44.6684,-88.7037
De Pere,44.4313,-88.0793
Waterloo,43.1835,-88.99
Nelsonville,44.4937,-89.3091
Biron,44.4281,-89.766
Markesan,43.7099,-88.9907
Pewaukee,43.0701,-88.2411
Sharon,42.5048,-88.7395
Bayfield,46.8141,-90.8226
Granton,44.5887,-90.4615
Evansville,42.7781,-89.2967
Hartland,43.1027,-88.34
Neenah,44.167,-88.4763
Walworth,42.5305,-88.594
Lublin,45.0749,-90.7238
Jim Falls,45.0472,-91.2712
Francis Creek,44.2005,-87.7208
Woodford,42.6476,-89.8598
Roberts,44.9732,-92.5505
Cecil,44.8108,-88.4485
Lake Wissota,44.922,-91.3015
Prairie du Chien,43.0434,-91.1383
Dallas,45.2591,-91.8142
Pulaski,44.6684,-88.2353
Powers Lake,42.5395,-88.2935
Alma Center,44.437,-90.9128
Lac du Flambeau,45.9696,-89.8995
Little Round Lake,45.9697,-91.3671
Pigeon Falls,44.4246,-91.2082
Cedarburg,43.2991,-87.9887
Shawano,44.7749,-88.5844
Gilman,45.1661,-90.8072
Fall Creek,44.7639,-91.2783
Durand,44.626999999999995,-91.9607
Chief Lake,45.9213,-91.3312
Dodge,44.1345,-91.5485
Marshfield,44.6627,-90.1728
Stoughton,42.9236,-89.2219
Gillett,44.8897,-88.3063
Wyocena,43.4931,-89.3098
Denmark,44.3492,-87.8313
Glendale,43.1288,-87.9277
Birchwood,45.6577,-91.5507
Waukau,43.9862,-88.7706
Oconomowoc,43.0994,-88.4951
Sister Bay,45.1835,-87.1271
Lake Nebagamon,46.512,-91.6995
Melrose,44.1316,-90.9969
St. Nazianz,44.0067,-87.9246
Montfort,42.9697,-90.43299999999999
Bristol,42.5378,-88.0149
Highland,43.0475,-90.3801
Lake Wisconsin,43.3782,-89.5763
Ellsworth,44.7364,-92.4806
Hawkins,45.5114,-90.7148
Richfield,43.2372,-88.2413
Orfordville,42.6294,-89.2572
Footville,42.6715,-89.2084
Plain,43.2779,-90.0423
Cashton,43.7413,-90.7866
Waunakee,43.1833,-89.4433
Mayville,43.4986,-88.5475
Combined Locks,44.2642,-88.3064
Bayside,43.1827,-87.9017
Neshkoro,43.9652,-89.2157
Unity,44.8511,-90.3131
Windsor,43.2406,-89.2952
Grafton,43.3204,-87.9481
Baraboo,43.4697,-89.7378
Ridgeway,42.9985,-89.993
Bloomfield,42.5488,-88.352
Almena,45.4149,-92.0384
Odanah,46.6121,-90.6992
Slinger,43.3317,-88.2799
Fairwater,43.7424,-88.868
Lake Camelot,44.2147,-89.7623
Belgium,43.5019,-87.8476
Houlton,45.0607,-92.7904
Tennyson,42.6907,-90.6868
Ladysmith,45.4606,-91.0972
Cedar Grove,43.5681,-87.8243
Leopolis,44.7654,-88.8447
Woodville,44.9483,-92.2851
Lake Lorraine,42.733000000000004,-88.7374
Cleveland,43.9177,-87.7469
Union Center,43.6826,-90.2634
Gibbsville,43.6521,-87.8317
Black Creek,44.4741,-88.4507
South Wayne,42.5671,-89.8763
Mukwonago,42.8566,-88.3269
Thiensville,43.2361,-87.9784
Stratford,44.8009,-90.0722
Neosho,43.3101,-88.5193
Amherst Junction,44.4687,-89.3168
Weston,44.8906,-89.5487
Park Ridge,44.52,-89.5463
Palmyra,42.8811,-88.6
Dresser,45.3617,-92.6344
Humbird,44.5295,-90.8862
Kronenwetter,44.8164,-89.5807
Bonduel,44.7383,-88.4476
Whittlesey,45.2206,-90.3232
Polonia,44.5756,-89.4118
Lake Koshkonong,42.8838,-88.9424
Westfield,43.8851,-89.4926
Arbovale,38.4353,-79.8116
Bruno,37.688,-81.8737
Summersville,38.2865,-80.84100000000001
Aurora,39.3254,-79.5546
Oceana,37.6927,-81.6324
Pinch,38.4062,-81.48100000000001
Roderfield,37.4501,-81.7029
Poca,38.473,-81.8124
Berwind,37.266,-81.6633
Philippi,39.1487,-80.0417
Pineville,37.5845,-81.5354
Wellsburg,40.2811,-80.6102
Maybeury,37.3675,-81.3572
Middleway,39.3032,-77.98100000000001
Shannondale,39.2123,-77.8105
Welch,37.4455,-81.5721
Williamstown,39.4,-81.4527
Hamlin,38.2805,-82.1086
North Hills,39.3149,-81.5086
Follansbee,40.3385,-80.5975
West Milford,39.2044,-80.4034
Granville,39.6471,-79.9974
Elizabeth,39.0617,-81.3976
Hambleton,39.0814,-79.6455
Kenova,38.4026,-82.5821
West Union,39.2963,-80.7751
Triadelphia,40.0483,-80.6229
Middlebourne,39.4947,-80.907
Fairmont,39.4768,-80.1491
West Logan,37.8679,-81.9906
Rhodell,37.6095,-81.305
Inwood,39.3538,-78.0552
Smithfield,39.5011,-80.5554
Salt Rock,38.3243,-82.2172
Jane Lew,39.11,-80.4085
Rand,38.2817,-81.5654
Chattaroy,37.7062,-82.2737
Greenview,37.9963,-81.8202
Harrisville,39.2104,-81.0485
Mannington,39.5274,-80.3408
Gilbert Creek,37.5697,-81.8906
Tunnelton,39.3929,-79.7466
Dailey,38.7968,-79.8967
Enterprise,39.4197,-80.2834
Red Jacket,37.6488,-82.1317
Shrewsbury,38.2079,-81.4672
Falling Waters,39.5637,-77.8874
Pickens,38.6558,-80.21600000000001
Scarbro,37.9504,-81.1666
Bluefield,37.2608,-81.2143
Chesapeake,38.2233,-81.5363
Belington,39.022,-79.9383
Beards Fork,38.0645,-81.2278
Burnsville,38.8579,-80.6539
Mabscott,37.7694,-81.2133
Prince,37.8593,-81.0722
Winfield,38.5285,-81.8861
Peterstown,37.3991,-80.795
St. George,39.1662,-79.6987
Apple Grove,38.6663,-82.1707
Whitesville,37.9825,-81.5366
Brandonville,39.6671,-79.6277
Moorefield,39.0674,-78.9624
Tioga,38.422,-80.6548
Grant Town,39.559,-80.1772
Belle,38.2337,-81.5387
Matewan,37.6259,-82.17
Bruceton Mills,39.6594,-79.6406
Omar,37.7583,-81.9975
Glenville,38.9379,-80.8339
Wardensville,39.0768,-78.5932
Cross Lanes,38.4351,-81.7706
Lubeck,39.2276,-81.6265
Wiley Ford,39.6151,-78.7615
Gassaway,38.6702,-80.7717
Barrackville,39.5013,-80.1696
Keyser,39.4394,-78.9822
Brandywine,38.6219,-79.2413
Womelsdorf,38.8981,-79.9636
Verdunville,37.8532,-82.0603
New Haven,38.9876,-81.9655
Bolt,37.7623,-81.4189
Wolf Summit,39.2822,-80.462
Bath,39.6247,-78.2275
War,37.304,-81.6802
Helvetia,38.7058,-80.1993
Hartford City,38.9978,-81.9905
Beech Bottom,40.2181,-80.6588
Deep Water,38.1217,-81.2528
Boomer,38.1516,-81.2825
Mullens,37.5811,-81.3855
Gallipolis Ferry,38.7745,-82.2041
Rowlesburg,39.3482,-79.6764
Carpendale,39.6278,-78.7896
Kingwood,39.4719,-79.6822
Ellenboro,39.2678,-81.0551
Sissonville,38.5042,-81.6398
Durbin,38.5471,-79.8278
Switzer,37.7879,-81.9865
Big Sandy,37.4608,-81.705
Handley,38.1863,-81.3673
Glen Fork,37.6982,-81.5362
Hinton,37.6652,-80.8828
Albright,39.4937,-79.6399
Carolina,39.4795,-80.2728
Paden City,39.6035,-80.9351
Iaeger,37.4642,-81.8111
Kopperston,37.7502,-81.5764
Bartow,38.5422,-79.7859
White Sulphur Springs,37.7981,-80.3003
Man,37.7521,-81.8922
Alderson,37.7277,-80.6436
Hilltop,37.9392,-81.1527
Comfort,38.1317,-81.6102
Elk Garden,39.3862,-79.1556
Wallace,39.4072,-80.4911
Nettie,38.2183,-80.6889
Twilight,37.9252,-81.6177
Grantsville,38.9204,-81.0934
Cairo,39.2067,-81.1544
Bradley,37.8675,-81.2046
Monaville,37.8136,-81.9915
Blacksville,39.7175,-80.2146
Ripley,38.8201,-81.7091
Clendenin,38.4859,-81.3503
Thurmond,37.961,-81.0796
Charleston,38.3484,-81.6323
Bradshaw,37.3534,-81.8012
Flemington,39.2666,-80.1286
Holden,37.8238,-82.0788
Gauley Bridge,38.1681,-81.2039
Cowen,38.411,-80.5542
Vienna,39.3238,-81.5383
Sophia,37.7116,-81.2524
Capon Bridge,39.2998,-78.4337
Prosperity,37.8384,-81.1987
Martinsburg,39.4582,-77.9776
Tornado,38.3369,-81.8551
Hometown,38.5288,-81.8552
Mount Gay-Shamrock,37.8512,-82.0229
St. Albans,38.3769,-81.8198
Shinnston,39.3923,-80.2989
Fairview,39.5927,-80.2469
Sand Fork,38.9154,-80.7477
Kermit,37.8425,-82.4086
Page,38.0506,-81.2717
Falling Spring,37.9926,-80.3576
Bayard,39.2711,-79.3662
Westover,39.6324,-79.9773
Masontown,39.5512,-79.8003
Benwood,40.0139,-80.7328
Beaver,37.7356,-81.15
Pax,37.9097,-81.2648
New Martinsville,39.6636,-80.8569
Stanaford,37.8156,-81.1492
Rainelle,37.9678,-80.7717
Helen,37.6374,-81.313
Justice,37.5992,-81.8381
Moundsville,39.9221,-80.7422
MacArthur,37.7553,-81.2078
Fairlea,37.7756,-80.4582
Clay,38.4662,-81.0814
Beverly,38.8442,-79.8717
Sutton,38.6663,-80.7116
Vivian,37.4172,-81.4923
Oakvale,37.3323,-80.9704
Lost Creek,39.1627,-80.3484
Matheny,37.664,-81.5985
Raysal,37.3367,-81.7712
Mallory,37.7274,-81.8206
Salem,39.2849,-80.5645
Flatwoods,38.7186,-80.654
Pea Ridge,38.4154,-82.3188
Parsons,39.0942,-79.6786
Glen Dale,39.9466,-80.7564
Crumpler,37.4262,-81.3313
Gary,37.3621,-81.5408
Lesage,38.486999999999995,-82.29299999999999
Reader,39.5689,-80.7316
Marlinton,38.2247,-80.0906
Beckley,37.7877,-81.184
West Liberty,40.1647,-80.5972
Huttonsville,38.7138,-79.9766
Quinwood,38.0586,-80.706
Hico,38.1166,-81.0112
Anawalt,37.3364,-81.4407
Idamay,39.493,-80.2572
Cass,38.3962,-79.9191
Barboursville,38.4061,-82.29700000000001
Rossmore,37.805,-81.9923
Shenandoah Junction,39.3531,-77.8375
West Hamlin,38.2802,-82.194
Paw Paw,39.5313,-78.4553
Valley Bend,38.7694,-79.928
Petersburg,38.9957,-79.1276
Henderson,38.8304,-82.13600000000001
Piney View,37.835,-81.1275
Ranson,39.325,-77.8667
Green Bank,38.4267,-79.8344
